CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,StringencyIndex,GovernmentResponseIndex
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200101,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200102,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200103,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200104,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200105,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200106,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200107,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200108,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200109,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200110,0,0
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200111,5.56,3.12
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200112,5.56,3.12
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200113,5.56,3.12
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200114,5.56,3.12
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200115,5.56,3.12
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200116,5.56,3.12
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200117,5.56,3.12
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200118,5.56,3.12
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200119,5.56,5.21
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200120,11.11,8.33
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200121,11.11,16.67
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200122,34.26,31.25
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200123,34.26,31.25
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200124,45.37,42.19
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200125,48.15,43.75
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200126,55.56,59.38
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200127,55.56,59.38
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200128,55.56,59.38
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200129,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200130,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200131,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200201,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200202,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200203,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200204,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200205,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200206,75.93,71.88
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200207,86.11,77.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200208,86.11,77.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200209,86.11,77.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200210,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200211,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200212,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200213,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200214,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200215,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200216,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200217,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200218,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200219,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200220,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200221,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200222,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200223,82.41,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200224,76.85,72.4
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200225,76.85,72.4
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200226,76.85,72.4
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200227,76.85,72.4
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200228,76.85,72.4
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200229,76.85,72.4
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200301,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200302,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200303,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200304,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200305,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200306,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200307,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200308,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200309,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200310,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200311,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200312,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200313,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200314,76.85,73.96
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200315,79.63,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200316,79.63,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200317,79.63,75.52
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200318,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200319,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200320,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200321,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200322,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200323,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200324,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200325,60.19,61.46
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200326,60.19,61.46
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200327,60.19,61.46
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200328,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200329,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200330,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200331,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200401,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200402,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200403,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200404,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200405,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200406,65.74,64.58
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200407,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200408,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200409,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200410,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200411,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200412,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200413,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200414,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200415,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200416,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200417,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200418,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200419,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200420,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200421,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200422,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200423,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200424,62.04,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200425,58.33,60.42
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200426,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200427,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200428,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200429,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200430,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200501,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200502,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200503,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200504,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200505,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200506,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200507,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200508,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200509,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200510,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200511,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200512,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200513,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200514,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200515,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200516,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200517,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200518,58.33,62.5
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200519,55.56,60.94
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200520,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200521,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200522,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200523,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200524,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200525,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200526,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200527,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200528,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200529,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200530,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200531,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200601,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200602,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200603,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200604,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200605,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200606,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200607,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200608,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200609,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200610,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200611,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200612,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200613,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200614,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200615,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200616,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200617,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200618,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200619,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200620,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200621,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200622,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200623,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200624,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200625,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200626,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200627,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200628,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200629,51.85,58.85
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200630,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200701,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200702,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200703,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200704,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200705,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200706,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200707,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200708,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200709,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200710,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200711,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200712,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200713,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200714,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200715,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200716,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200717,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200718,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200719,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200720,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200721,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200722,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200723,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200724,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200725,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200726,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200727,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200728,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200729,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200730,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200731,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200801,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200802,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200803,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200804,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200805,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200806,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200807,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200808,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200809,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200810,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200811,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200812,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200813,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200814,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200815,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200816,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200817,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200818,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200819,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200820,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200821,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200822,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200823,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200824,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200825,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200826,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200827,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200828,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200829,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200830,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200831,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200901,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200902,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200903,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200904,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200905,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200906,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200907,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200908,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200909,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200910,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200911,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200912,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200913,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200914,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200915,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200916,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200917,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200918,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200919,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200920,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200921,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200922,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200923,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200924,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200925,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200926,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200927,51.85,55.73
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200928,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200929,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20200930,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201001,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201002,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201003,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201004,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201005,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201006,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201007,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201008,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201009,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201010,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201011,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201012,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201013,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201014,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201015,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201016,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201017,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201018,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201019,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201020,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201021,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201022,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201023,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201024,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201025,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201026,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201027,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201028,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201029,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201030,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201031,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201101,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201102,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201103,46.3,52.6
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201104,49.07,54.17
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201105,49.07,54.17
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201106,49.07,54.17
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201107,49.07,54.17
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201108,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201109,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201110,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201111,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201112,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201113,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201114,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201115,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201116,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201117,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201118,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201119,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201120,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201121,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201122,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201123,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201124,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201125,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201126,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201127,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201128,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201129,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201130,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201201,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201202,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201203,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201204,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201205,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201206,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201207,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201208,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201209,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201210,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201211,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201212,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201213,49.07,52.08
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20201214,49.07,52.08
